text	label
Buen producto.. Buen producto. Para mi gusto una de las mejores marcas en este formato de presentación (lata).	1
Correcto. Funciona correctamente con ipad pro. El sonido es bueno	1
Muy mal. Pensé que los protectores de la pantalla pequeña eran de vidrio y son de plástico asique no estoy satisfecha con la compra	0
Instalación sencilla y eficaz. La caja viene con toallitas y paños para limpiar la pantalla y con un marco que facilita mucho la instalación del protector. Una vez instalado es un poco más grueso que el que viene por defecto con el móvil pero no se nota nada al tacto.	1
NO LLEGA LADRON. No ne a llegado y lo e pagado el vendedor no contesta los mensajes es ladron timador	0
Fijación sin residuo y olor muy agradable. Es la primera vez que utilizo una cera de estas características, y no puedo estar más contento. al ser de base acuosa no se queda nada pegajosa y sale con un simple lavado. La fijación que deja es muy natural, sin mucho brillo. Por último, su olor tan agradable la hace única. Es un poco cara la verdad, pero creo que merece la pena.	1
Calidad de material.. Gran surtido de puntas de todas clases.	1
No recomendable. El primer dia fue bie , el segundo dia que intento conectar-lo ya no carga se be que al reloj sube i baja lo de carga pero la bateria continua a 0%, no lo recomiendo todavia estoy esperando respuesta del vendedor	0
Juego Niños Smart Watch para Niñas Niños. no puedo opinar, pues lo devolvi antes de recibirlo(pues llego un mes de retraso y era para regalar)	0
Cargador de pilas Keenstone. Muy contento con la compra. 2 baterías 18650 se cargan completamente en algo menos de 5 horas a 500 pero puedes ponerlo a 1000 y el tiempo de carga disminuye notablemente.	1
gracias. siempre que he comprado por mediación de amazon he quedado satisfecho por la seriedad que ustedes trabajan me encanta y ya son muchísimas las veces que he comprado me atrevería a decir que mas de cien nunca pierdan ese espíritu por que la confianza es sin duda el mayor de los valores cara a las compras procedentes de internet gracias	1
Parece que no siempre envían el mismo producto.. En mi caso, no simulan velas, y mucho menos perfumadas. Son de plástico blanco. El parpadeo que debiera simular la luz de la vela es muy malo, ni de lejos da el pego. En cuanto a los colores del LED, muy malos. Por lo comentarios de otros usuarios, donde sí es logrado tanto el parpadeo como la apareciencia, es evidente que no siempre envía el mismo producto. En mi caso no tuve suerte.	0
Es una gran compra por poco dinero. Me ha encantado. Tengo rizartrosis y muchas veces también tendinitis en el pulgar. Mi muñeca es pequeña y esta férula me ha funcionado muy bien con mis problemas. Es cómoda de llevar y ajustar tanto al pulgar como a la muñeca, no se mueve y hace el mismo trabajo que las que venden en las ortopedias por un dineral. Se puede lavar a mano y queda genial. La recomiendo.	1
No me ha llegado el paquete.. No puedo dar mas estrellas porque no me ha llegado el envio, cuando me llegue volvere a puntuarlo con mas estrellas.	0
No llegó el envío. No recibí el envío y me devolvieron el dinero cuando lo reclamé pasado un mes desde la fecha de compra	0
Contenta. A mi novio le gustan mxo. Va cómodo con ellos. Y la talla esta bien	1
El peor producto de la historia. El peor producto de la historia. No sirve ni de ladrillo. Nos duró 2 días. Muy débil. Al primer golpe flojo se rompió. Durante esos dos días funcionaba mal, muy lento todo. Pagar y llorar. No recomiendo para nada. Huir.	0
No es nada efectivo. Lo tuve tres días funcionando y no capturó ni un bicho, y los había. Lo he devuelto porque no sirve para controlas bichos.	0
NO ES NALA, ES KIARA. Pequeña decepción, porque el peluche no corresponde con Nala, es Kiara de la Guardia del león	0
poca cantidad. vienen solo 3 rollos y cada uno da 5 ó 6 vueltas al cartón. los he comprado mas grandes. barato pero muy poca cantidad, no uedes hacer nada con él	0
Calidad pésima. La calidad deja que desear, al poco tiempo se me rompió una patilla de la nariz, para tirar. El segundo par se me ha salido una lente y cada 2 x 3 se cae...	0
pinza de seguridad para cinturon de coche. la compra no fue nada de mi agrado,era muy pequeña y no la pude usar	0
No llego el pedido.. Pedí una funda y se correspondía a la descripción del producto. Tanto es así que pedí otra de nuevo. Esta vez la experiencia ha sido nefastas. No he recibido mi pedido. Después de mandar varios correos al vendedor me solucionan el problema con la devolución del dinero. Esa no es la solución que esperaba. Muy mal por parte del vendedor.	0
Re:Zero. Cada vez se pone más interesante, y el autor mejora su expresión. Deseando tener el 3º volumen.	1
perfecto. a la niña le ha gustado	1
Es satisfactorio. Uso útil, buen precio, estoy satisfecho. Entrega adecuada. Correos eficaz.	1
Calidad-precio. Me encanta la tela super suave y de buena calidad	1
Una tomadura de pelo. La precisión mala. Me lo compré porque con el ratón normal me acababa doliendo la mano y con este ratón pasé a tener dolor en el hombro. Seguro que hay algún experto que me puede explicar por qué lo cogía mal, pero ya da igual porque no se si está en el fondo de un armario o en la basura.	0
Malos. En mi caso la banda negra perimetral del protector tapa parte de la pantalla, por muy bien que ajustes se come pantalla, es decir se fue de vuelta por donde vino.	0
Smart home barato. Funcionan con Smart Life, muy fácil de instalar y usar. Muy contenta, los recomiendo mucho para quien esta buscando una solución facil de smart home.	1
Relación precio calidad de 10. Precioso reloj, muy elegante, presentación con cofre joyero, envío rápido, garantía sellada, o sea cinco estrellas sin duda.	1
No sirve. No sirve, no pega. No cumple la función de los originales. No recomiendo que nadie lo compre. Muy mala calidad	0
Nunca me llegó!!! después de más de 3 meses!!!!. Nunca me llegó!!! después de más de 3 meses!!!! Lo voy a recibir??? Muchas gracias. Beatriz Martínez Pérez Fajardo ,	0
Prefecta. Buen tamaño, compacta, números grandes y no necesita calibración. Muy contento con ella por ahora, era lo que andaba buscando.	1
Buena calidad. Tenia uno igual en verde que se me rompió y para aprovechar los taladros hechos compre otro igual. Buena calidad. Lo cogi en gris porque al estar en la calle coge polvo y en este color se disimula más. A diferencia del anterior que tenía para cuatro tornillos (dos arriba y dos abajo) este tiene para dos tornillos arriba y uno en el medio pero con los dos de arriba se sujeta perfectamente.	1
Bolsas viaje. Las compré para mi próximo viaje por lo que aún no las probé pero la primera impresión es buena, todas las cremalleras abren y cierran perfectamente y las medidas se ajustan a las indicaciones del vendedor. Me parece una buena compra.	1
Nefasto. El producto no me ha llegado. Solicito la devolución de mi dinero. Y aprovechando la cobertura deberíais quitar esta tontería de escribir 20 cuando solo tengo que decir en este caso que no me ha llegado el producto	0
Buenas. Practicas y muy funcionales recomendables..	1
No la recomiendo. Al segundo día de uso la cámara se apagó y no enciende. Y la batería estaba cargada. No recomiendo comprar esta cámara. Era para un regalo y la nueva cámara ya no llegará a tiempo.	0
Igual que el original.. Perfecto, igual que el original, funciona muy bien. Se instala muy rapido y queda igual que el de origen del coche.	1
Retraso en la entrega. No se cumple la fecha de entrega.	0
Luis. Nunca se recibió. Aún estoy a la espera después de más de un mes supuesta llegada a casa. Nada serio.	0
Lourdes. Pésima calidad y casi peor embajaje. Me llegó sólo protegida por un plástico transparente; la lavé a mano antes de usar y al secarla (con una balleta ecológica nueva) comenzaron a levantarse astillas por los bordes y por el centro. Una gran decepción.	0
Perfecto 👌. Es perfecto, barato y funciona de maravilla, lo enrolla lo pones en el centro con todo el carbón alrededor y le metes un papel encendido dentro, te vas ha hacer el vermut y cuando vuelves a los 20 minutos tienes unas brasas perfectas.	1
No funciona por wiffi. La camara funciona bien,si esta al lado del ruter..pero si la alejas 3 metros deja ya no funciona mediante de wiffi. Va devuelta. He mirado en Productos REACONDICIONADOS,y he visto camaras iguales	0
Buenos, buén precio. Los compré para mi pedalboard, son perfectos. Parecen robustos, y además tienen un buén precio. No he apreciado ruido de más.	1
Soporte básico pero funcional.. Soporte muy básico y sencillo de instalar. A pesar de anunciar que sirve hasta 27", he podido instalar un Smartv de 32" sin problemas, ya que el soporte aguanta hasta 25 Kg y el tv tan solo pesa unos 5 kg. Una vez instalado se puede bascular hacia arriba y hacia abajo unos grados. Justo lo que buscaba, simple, sin brazos ni extras que nunca vas a usar. Keep it Simple.	1
Perfecto. Va perfecto para mi Ipod y es muy fácil de poner. Si a la primera queda torcido, se puede despegar y volver a ponerlo sin problema.	1
Bien. Muy bien. Te salvan la situación. No se enganchan en la ropa.	1
Cuidado , engaño !. Timador , me envió un paquete de ojos de electrónica	0
Demasiado pequeño.. No soy para nada una experta pero creo que a mi guitarra le está pequeño porque hay una cuerda a la que llega a malas penas. Si lo pongo en el 4to traste ya ni llega a la primera cuerda. No sé si esto es normal.	0
Acierto 100%. Las compre por un problema con los talones desde hacia casi 1 año y no habia remedio medico para el dolor. En 1 semana usandolas el dolor a bajado bastante en principio, un acierto y volvere a comprarlas para tener un recambio	1
Ya se ha averiado. Después de un año de uso ya no funciona correctamente, se desprograma solo y el relé incorporado del programador se ha averiado con lo que ya no sirve de nada.	0
Menuda porqueria!!. A mi ma llegado en perfecto estaso pero no funciona!!!!!..menudo trasto e comprado.	0
Antonia. No me ha gustado nada, nada mas intentarlo sacar se ha roto el mango, decepcionada no lo recomiendo en absoluto.	0
Perfecto!!. El producto cumple a la perfeción su función.	1
Genial. Producto tal cual explican. Más económico que entienda.	1
Yo. Os recomiendo que no lo compren. No funcionan los puertos usb, solo el puerto de carga. Una decepción total. Un producto muy malo.	0
Caja útil para guardar documentos. Caja para documentos muy útil y fácil de abrir con la llave. Relación calidad- precio buena	1
Muy mala gestión en general. Que pena, desde el día 25 de octubre aparece como entregado el producto y no me notificaron estaba en el apartado postal, lo recoji hoy día 30 de octubre y para sorpresa me enviar otro tipo de batería que no se corresponde con la que compré, ahora dicen que ya no se puede devolver, DINERO PERDIDO POR FALTA DE SERIEDAD EN CUANTO AL PRODUCTO SOLICITADO EN CUESTIÓN Y LA ENTREGA	0
Maletin con poco contenido. Contiene 2 botes vacios y muy pocos sobres. Un maletín grande con poco contenido.	0
Pésimo. Muy malo. Lo he probado un par de días y no ha blanqueado ni un poco mis dientes. Tiene mal sabor y para colmo, se me ha metido una partícula del polvo entre uno de mis dientes y la encía que he tardado casi media hora en sacar. En fin, para nada recomendable.	0
No tiene nada que ver. No tiene nada que ver con la foto ,poca calidad y se mueve cada vez que la toca además de venir toda la tapa rayada.	0
Bien.. Buen acabado y utilidad, si sabemos lo que queríamos. En mi caso acierto total.	1
Perfecto. Ha cumplido perfectamente con mis espectativas	1
es una estafa. la regla triangular no tiene 100 cm es una estafa y es una medida inventada en realidad mide 20 cm incluso en la foto del producto sale mas grande de lo que es	0
Esperando a que llegue después de 4 meses. Desde agosto-septiembre que está pedido estamos esperando a que se haga el envío...	0
Movil. Es una mierda de móvil no se actualiza el software	0
Nunca llegó el envío.. El pedido nunca llegó. He reclamado la devolución del importe, pero aún estoy a la espera de una respuesta por parte del vendedor.	0
funciona muy bien. los tengo instalado en el exterior para decorar en navidades la fachada de la casa y la calidad de imagen es muy buena	1
Una báscula mala. La báscula no va bien porque la aplicación no se puede utilizar.	0
Nunca llegó. Se compró y nunca más se supo de el. Más de tres semanas desde su compra y aún no ha llegado.	0
No funciona para conectar el teléfono a la tv. Falso, el dispositivo no es compatible, ni funciona como en la descripción	0
Defectuoso. No nos ha convencido porque la tapa no encaja correctamente, echando a perder con ello su funcionalidad.Ademas nuestros biberones son de boquilla ancha y la bandeja de las tetinas no encaja con ellos. Una pena, porque las dimensiones son buenas.	0
Mochila estupenda. Era un regalo para mi hija de 13 años. Y le ha encantado. Tamaño justo, estupenda funcionalidad.	1
Genial. Llegó en perfecto estado. Fácil de montar y el resultado es genial, con un tacto muy suave y parece además que resistente.	1
no vale para huawei mate p10 lite. no le vale al huawei mate p10 lite!!! tras recibirlo y abrir la caja, limpiar el cristal para justo pegarlo, veo que es mas pequeño y no le vale a este modelo, a pesar de que lo pone en la caja. lo peor que con todo abierto no lo puedo cambiar	0
100% recomendable por calidad/precio.. Después de un año con la Tablet,recomendarla al 100%. Pros: Buen calidad imagen,alta duración batería,calidad meteriales,peso bajo. Contras:Poca capacidad memoria interna(he tenido que añadir tarjeta de memoria).	1
Se va bien con mi gopro. Compré este gimbal para conectar mi gopro y fotografiar a mi hijo por el patio. Es estable, muy intuitivo, tiene buena potencia y también disfruto del soporte incluido para no tener que dejar el cardán en el suelo cuando no se usa por un corto tiempo.	1
Decepción. Me ha sorprendido mucho lo que parecía "calidad" en la presencia del producto. Sin embargo, la verdadera sorpresa llega cuando, una vez instalado el protector, dura cinco minutos. Con el segundo protector, he podido llegar a meter el móvil en el bolso y ya... Bastante decepción con el producto.	0
Outlet?. Fatal, horrible!! Dónde está esa definición en el producto final?	0
UN FRAUDE. Todavía estoy esperando recibir el producto, me parece lamentable que empresas así estén vendiendo en una plataforma como es Amazon.	0
El pedido no ha llegado. El pedido no ha llegado, en casa habia gente todo el dia y nadie ha venido a dejar nada.	0
Complicado de limpiar. Muy complicado de limpiar	0
Acorde a la venta. Acorde a lo esperado	1
BUEN ACEITE. tercera vez que lo compro para yamaha x max.va de perlas,seguire comprandolo,muy buena relacion calidad-precio	1
Ilumina el rostro. Me ha encantado. Ilumina el rostro y tiene un perfume y textura estupendos. Lo recomiendo.	1
Buen material, diseño original y divertido. Me encantan, son muy prácticos y el diseño muy original y divertido. El material es de buena calidad, cumplen muy bien su función y son muy fáciles de limpiar y usar.	1
Producto usado. Muy mal producto. Lo recibí desgastado y con ralladas. Se notaba que era de segunda mano y en la descripción no decía nada de eso.	0
Mala calidad. Me decepcionó la calidad para su precio	0
No me es util. No me sirve porque el receptor se apaga al tiempo y cuando he querido usarlo resulta que estaba apagado y no lo sabía. Hay que estar encendiendolo pulsando el botón del collar y eso no me vale. No es lo que esperaba	0
Producto bo enviado. 17 dias y mi producto no a llegado me podrian decir donde se encuentra pone que esta entregado y yo bo tengo nada	0
Estupendas zapatillas. Muy buenas, cómodas y chulas, llevo ya unos meses con ellas y las uso a diario para correr, skate, trabajo, fiestas.. valen para todo y no tuve problemas de que se despegara la suela o se gastara y les doy mucha caña, una compra perfecta. volveré!	1
No buen producto. Tiene el led torcido y descentrado	0
No me funcionó. A mi no me funcionó, tengo un Samsung j6 y este gadget no funciona con mi teléfono, una lástima....	0
No vale la pena.. Metí en la lavadora las mantas de mis perros y de las cuatro solo una tenía dos pelos dentro.	0
Sol. Son los únicos que hacen que mi bebé no se moje y encima esta talla no se encuentra en ningún sitio.	1
Capacidad y resultado óptimo y rápido. Gran capacidad. Doble cuchilla que lo hace más rápido. Muy satisfecha con la compra. La recomiendo al 100%	1
Recomendable. Muy bonito. Calidad bien	1
No me ha llegado. No me ha llegado. Me ponia que me llegaria sobre el 28 de diciembre y aún no me ha llegado. Vale que vale menos de 1€ Pero deberia haberme llegado	0
Buen producto,cumple lo esperado. Llevo tiempo comprando estos roll on que me recomendaron para los aceites esenciales que uso y dan muy buen resultado.Son exactamente lo que busco:vidrio de color ámbar para protegerlos mejor y bola de acero que hace que el aceite no esté en contacto con el plástico	1
no se cumplieron los dias de entrega. lo compre pues me decían que me lo entregarían el día 2 de enero. pero me llego un mensaje de Amazon indicándome que no se cumplirían estos plazos al final....por lo que decidí devolverlo y me lo reembolsaron.	0
Bonita y útil. Cumple su función perfectamente. Es bonita y es igual que las que venden para los iPad. Cuando la cierras se apaga la pantalla y cuando la colocas como soporte queda bien sujeto.	1
Entrega muy tarde.. El producto en si está muy bien, tiene muchos complementos y el sacaleches digital es una pasada. Pero lo que no se puede permitir es un retraso de tres días siendo PRIME, me tuve que comprar otro sacaleches de una farmacia ya que me urgía.	0
Genial. Buen pop. Ed especial tamaño normal	1
Si lo se no lo pido. No lo eh recibido todavía después 20 días que se supone que llegaba	0
Barato y práctico. Muy práctico y fácil de usar, aunque las instrucciones vienen en chino, no son necesarias para su uso. Lo he utilizado con el teclado del portátil y ha quedado muy limpio, recomendable.	1
Textura deliciosa. Me ha encantado la calidad y textura de la tela. Se ajusta muy bien a las medidas que indica. Además trae dos fundas de almohada. Estoy encantada	1
Es bonita y a mi cachorrita leva gustado por qué no sale de ella.. Es muy pequeña, además a tardado a venir un mes, sumado a que mi perrita también a crecido pues la utilización de la casita será breve.	0
Mal. Aún ponlo he recibido. Mrv ha estado dos veces en mi casa pero justo coincidió con la muerte de mi padre ..y claro no estaba ahora me obliga a ir a buscarlo a su oficina. Cosa,que me va falta porque yo lo compre para recibirlo en casa. Así que si no lo recibido..pediré la devolución del dinero. S	0
NO LO HE RECIBIDO. No he recibido el producto todavia	0
Envase erróneo. El envase no se corresponde con la descripción del producto. Entregado con bote plástico+spray	0
Ideal para los pequeñitos. Mi sobrina de tres años está monísima con el disfraz. Y feliz.	1
Tomas. Ha durado una semana. Al poco tiempo se rompieron los soportes que aguantan la funda y no sirbe. Baja calidad.	0
Vendedor. El vendedor genial hasta muestras de regalo de cremas. Súper bien empaquetado.	1
Buen producto. Es lo que se anuncia, sin problemas. Buen adhesivo, diseño y relación calidad/precio buena	1
Imprecindible. No sé lo que durará, pero eso de poder cortar el celo automaticamente mientras lo pones, es fantástico. La idea es brillante y de momento, funciona muy bien. Para la gente que ponga carteles, supongo que es una herramienta obligatoria. Recomendable 100%	1
Genial. Pequeña y muy manejable. Estéticamente bonita	1
Veo resultados en 5 dias, lo recomiendo.. La caja llegó algo deteriorada por el transporte, pero el producto perfecto. Llevo usándolo desde el lunes, a diario, por la mañana y por la noche, y a los 4 dias ya me veo la piel distinta. La noto menos tirante, más sana y más tensa. Lo recomiendo al 100%. No tiene olor de ningun tipo y se absorve con facilidad.	1
Sin instrucciones claras no se puede usar.. No consigo recoger los datos a la app . Tampoco consigo instrucciones para descargar ni otra año compatibles con el móvil y aparato .por lo tanto no me sirve y tengo que devolverlo no lo puedo usar en estas condiciones .gracias un saludo.	0
Muy útil. Encaja a la perfección y proporciona más destreza a la hora de coger el mando.	1
Superior. Tengo una furgo antigua y lleva radio cassete, la tenía abandonada y gracias a este aparato ha revivido y puedo escuchar junto con un mp3 la música que me gusta. Además encuentro fantástico reciclar viejos aparatos que funcionan perfecto. Se escucha muy bien y es simple, enchufas y ya está. Lo recomiendo. No hace nada de ruido.	1
Lo que recibí no es lo que aparece publicado.... Pues no es el de la foto... Tampoco lo quería en color azul así que decidido devolverlo	0
Genial. Mi hija está encantada.	1
Muy mala calidad. No me ha gustado nada. Al llevar los cables para cargar metidos por debajo del aparato, se sueltan continuamente y la base se cae, además el cargador del apple watch se suelta continuamente y se cae. Resulta incómodo tener el cargador del móvil por un lado y el del apple watch por el de detrás. Y la pegatina de goma que trae en la base por abajo para no estropear la superficie donde esté colocado, se cae a los dos días y ya no vuelve a pegar. Aunque es bastante económico no vale lo que cuesta.	0
Perfecto. Todo perfecto como siempre	1
Son biodegradables. Es lo que dice y me gusta especialmente que son biodegradable y no se rompen	1
100 % RECOMENDABLE. Libro esencial para comprender cómo funciona este trastorno y aprender cómo manejar las situaciones temidas.	1
Muy protectora. Buen material, buena protección. Lo volvería a comprar	1
Por favor revisar la información el artículo no ha llegado. Aparece como recibida y no ha llegado! Donde puedo comunicar lo sucedido? Es urgente solicito colaboración paga recibir cuanto antes el artículo	0
Bien. Buena calidad, original de OPI.	1
Mola. Tiene bastantes juegos y te enseña los secretos de los mandos.	1
Compañía de transporte deficitaria.. El paquete llego abierto . No se si faltaba algo de su contenido. El sistema de transporte falló. Avisa que va a llegar y no llega.	0
Engaño. No lee nada. Ni usb ni mp3 ni nada. Un engaño en tods regla. No se como pueden dejar qur vendan estas cosas por amazon	0
En mal estado. Estaba defectuosa tenia un problema de estabilidad debido a un golpe en una de sus patas. Se devolvió a origen	0
No dan servicio. No entregaron el producto. Nunca llego a pesar de esperar un mes por el. Tardaba entre 1 y 3 semanas; a la tercera semana me dicen que espere una semana más y cuando vuelve a pasar el plazo, ( yo había preguntado ya si llegaría o no) me dicen que se habrá perdido y que me devuelven el dinero. A la pregunta de si no pueden localizarlo o solucionar de otro modo la simple repuesta es no.	0
Funciona. Funciona, es de la medida correcta, no da problemas en la instalación y llegó cuando debía. No se puede pedir más.	1
Esperaba mas. M a decepcionado mucho	0
Sonia. No me ha llegado nunca.lo pedí a primeros de noviembre y estamos a 20 de diciembre y no he recibido nada, la entrega estaba estimada entre el 5 y el 8 de diciembre. No se ha puesto en contacto conmigo el vendedor para darme una solución.	0
No yego pedido. Todavía no me a llegado el pedido	0
Un desastre. Muy mala calidad, tiembla la luz y además está. Sucias por dentro	0
La relación calidad precio. no creo necesario ir a china para comprar este producto. Creo que el 90% del precio se va en el viaje. Ademas tarda muchísimo	0
Encantado. Gran producto. Es un producto fenomenal. Sencillo de manejar y con gran capacidad. Más fácil que conectar el teléfono o tablet al ordenador.	1
Rehabilitacion efectiva. La terminacion y el tamaño, me resulta mas efectivo	1
Practicó. Muy buen acabado, son bastante altos y muy comodos y llevan un enganché para regular el cinturon normal del coche para que no roce el cuello del niño.	1
Muy escaso. Antes me han borrado la opinión. Y todavía no se por que. He hecho otro pedido del mismo artículo a otro vendedor, y por casi el mismo precio venían como diez veces más bolas. Y de colores mucho más variados. Esto son dos bolsitas diminutas con cuatro colores. Recomiendo comprar los que vienen por peso	0
Ideales para ahorrar espacio. Son ideales para ahorrar espacio, antes las tenía de madera y ocupaban el doble. Todas están en perfecto estado y cumplen su función perfectamente. Cogí el color gris y a nivel de estética son muy bonitas y elegantes por el acabado aterciopelado. Las recomiendo.	1
Cuidado. Es muy pequeña, mas de lo normal. Cuidado. Es muy pequeña, mas de lo normal	0
Correcto. Está bien, todo correcto. Me parece un poco caro para lo que es, pero no encontraba más marcos con esta medida exacta. Todo ok.	1
Precioso,. Más barato que en cualquier distribuidor oficial, entrega perfecta.	1
ESTAFA. He comprado este producto específicamente porque anuncia que el diámetro de las bolas es de 5mm. Las bolas son de 3 mm, que puedes adquirir de otros proveedores a un precio muy inferior. Solicitaré la devolución.	0
Perfecto. Queda perfecto en el móvil. Muy bonito el brillo. Además se ve de buena calidad y con gran grosor que protege bordes de caídas. Lo recomiendo.	1
Ponen entrega garantizada un día y no lo cumplen. Lo compre para un regalo de cumpleaños y no llego a tiempo y eso que ponía entrega garantizada, mal.	0
Funda llave golf. No me gusta porque se queda abierta la silicona no ajusta bien en la llave No me parece de buena calidad	0
CORRECTO. Hasta ahora cumple correctamente para un uso del bricolage que necesita una vivienda particular, buen material y buen aspecto. Satisfecho	1
Rapidez. Ha llegado antes de lo previsto en perfecto estado	1
Rapidez envío. Producto fácil de montar y con gran capacidad. La tela podría ser mejor	1
Galán roto. Llegó el producto con el embalaje roto y el propio perchero roto, una vergüenza, muy mal, era para un regalo y quedé fatal, pensando q la reputación de Amazon y el vendedor era buena, en este caso se demostró que no.	0
Fatal, se ha desconectado y se ha ido al mar directamente,bien por Amazon y esta empresa. Sin ningún viento usándolo en la playa a mucha distancia del agua no respondía a los controles y se ha ido directamente al mar, si salir a flote después para recuperarlo,ha funcionado mal desde el primer momento, por lo que he leído es cosa de la última actualización de Parrot de su aplicación, no se ,el caso es que me ha durado unos minutos, Después de hablar con Amazon me han devuelto el dinero, bien por Amazon y por la empresa proveedora pues a sido muy ágil,he averiguado que el fallo es de la aplicación de Parrot que pierden el control le pasa a todo el mundo. Lastima pues me encantaba este dron	0
Muñeca tal cual ves. La muñeca llegó en perfecto estado y antes de lo previsto, genial todo y es como ves en la foto	1
Muy bien todo.. Instalado en modo repetidor para aprovechar el wifi de un familiar y repartirlo en mi casa. Una vez instalado funciona perfecto y tengo cobertura en todo mi piso. Aclarar que hay un piso entre dónde está el router de origen y lo coge perfecto.	1
El movil esta averiado y no me dan una solucion. El movil no me funciona me lo mandaron hace 3 meses y apenas lo pude utilizar porque trae la placa base estropeada y debido a esto: no me escuchan en las llamadas, no lee el internet bien, la pantalla se queda bloqueada... y a dia de hoy no me han dado ninguna solucion, amazon me dice que no se hace responsable, y el vendedor y la casa sony me dicen lo mismo. Estoy a punto de poner una denuncia ya que el movil me costo 300€ y el arreglo de la placa base me cuesta 180€ y eso no lo voy a pagar porque aun me queda minimo 9 meses de garantia	0
Cuando graba?. Cuando se supone que está grabando y haciendo fotos? En modo On con la cuenta atrás y apagado!?	0
No entregado. No me ha llegado. Aparece como entregado pero no me ha llegado. Menos mal que Amazon ha respondido bien y me ha reembolsado el importe en un cheque regalo. He pedido otro, lógicamente, de otra marca.	0
Bastante grande. Este garage es bastante grande cogen bastantes coches.Esta hecho de un plastico resistente y a su vez flexible,no tiene filos cortantes y las pilas le duran años las mismas.Asi que si tienes sitio te lo recomiendo mi hijo esta encantado con el.	1
Muy aconsejable. Taladro de uso profesional. Es pequeño lo que ayuda mucho en el trabajo. Disponía de uno de 10.5 v el cual a quedado guardado. Este es más versátil y con mayor potencia.	1
Muy buena. Muy buena, suave y entrega a tiempo. La recomiendo sin duda. Ha cumplido todas las expectativas que tenia al comprarla	1
Destiñe. El pantalón destiñe, ha manchado las sábanas de verde en el primer uso	0
Perfecto. El móvil cumple con lo dicho, la batería dura casi tres días sin usarlo mucho. El envío llegó antes de lo acordado, todo correcto.	1
No recibido. No me llegó nunca el producto, más de un mes de espera, al final después de reclamaciones me devolvieron el dinero	0
No envian lo que pone en el anuncio. Cuando yo lo compré , en el anuncio ponía claramente esto "Schneider Marcadores Job, rellenable, color rosa - Caja de 10 ". Solo ha llegado uno. Deberia mirarse esto antes de que el cliente se sienta engañado al recibir el pedido . No lo recomiendo	0
Se secan enseguida. El mismo día que me llegaron ya casi no funcionaban. La tinta está seca y no pintan bien.	0
Josefa. Es súper enano el spray limpiador vinilos.y el precio caro. No es el tamaño de la foto.u todo en miniatura.	0
No recomendable. Plástico, se rompió la primera vez que lo quité del reloj para cargar el dispositivo.	0
Buen producto a buen precio.. Funciona perfectamente. Pegado en el cristal lateral de mi coche, soporta perfectamente mi Samsung Galaxy S5 sin ningún problema. Muy recomendable.	1
Buena calidad precio. Me ha llegado hace unos días y aún no le he dado mucho uso. La he probado en varios tipos de papel y en cartulina y el corte lo hace perfecto, ni se atasca ni hay que hacer mucha fuerza. Me gusta	1
Muy grande. Mi cabeza es normal y me queda muy grande	0
Complicado de poner. Cuesta ponerlo fijo para poder poner y sacar el teléfono,es muy difícil encontrarle la posición adecuada ya que la rueda hace girar todo.complicado la verdad	0
Muy práctica. Muy práctica para barbacoa o para parrilla eléctrica en casa, viene muy completa con pinchos para brochetas y brocha	1
Super practico. Se adapta al tamaño de tu armario y al tener 3 alturas se ve perfectamente cada bote! Un acierto	1
Una decepción. Compré esta funda para un Samsung S8. La funda está bien, pero no es para móviles con bordes redondeados, no tiene los bordes rebajados como otras y si el móvil tiene un protector puesto, empieza a levantarse. No lo recomiendo si se quiere llevar un protector de cristal. El anterior q tuve tenía los bordes rebajados y no había problema. No es una funda para ese tipo de móviles. Una decepción pq he perdido mi dinero.	0
Mal olor. Huele fatal.... lo tuve 10 días ventilando en la terraza Y no fui capaz de eliminarlo porque el interior huele a producto chino malo. Por lo demás bien. Estable y bonito. Yo lo devolví....	0
Decepción. Jamás me llegó. No entiendo como Amazon tiene vendedores externos tan sinvergüenzas.	0
Calavera. Me encantan las calaveras!🥰	1
Mando universal. El mando muy bonito, pero sin codigo no funciona	0
Descripcion falsa del articulo y no dispone de grabado de homologacion. Muy decepcionado en la descripcion del articulo pone que tiene el grabado de homologacion el cual es mentira por lo tanto no sirven para nada mas que decoracion no para su uso real en via publica	0
No cierran bien. Con el rato se llenan de aire.	0
Peligroso. Velcro muy malo se suelta enseguida Y una de las piezas viene entera y muy pequeña muy peligroso .se puede meter en la boca peligroso sino.	0
Loli. Hubo un problema con el envío, y el pedido no llego a casa,contacte con el vendedor ,volvió a enviarlo y llego sin problemas y super rápido, mil gracias 😊	1
Malísima calidad. No me gusta En la foto es más bonito La calidad es pésima	0
Geniales. Sin fantásticos. Suenan fenomenal. Se vinculan rápido tanto entre ellos como con bella Bluetooth	1
Lo peor que he visto en mi vida. Le pongo 1 estrella porque no me deja ponerle 0. No he visto timo y robó mayor que este. No lo compren porque no hace nada y es más dudo que la composición que lleva este producto sea algo beneficioso para la salud, todo lo contrario, yo experimentado hasta pequeñas taquicardias. No se como tienen el valor de vender este producto y además como algo bueno, engañando a la gente con falsas valoraciones positivas. Lamentable!	0
Cumple su objetivo. Comprado para digitalizar cintas antiguas y perfecto.	1
Calidad precio. Buen artículo y con una carga muy buena	1
